GitHub,"Merge pull request #90 from frmatias/master

Graph, Deep First Search, Graph with Matrix, Graph with List"
GitHub,noqa to silence flake8 on Python 3 only syntax
GitHub,"Merge pull request #184 from pablo9891/master

Rename binary_search_tree and added a getNode function"
GitHub,"Adding reverse() to singly-linked list

Updating singly-linked list to include a reverse method using the three-way shuffle method."
GitHub,"Merge pull request #179 from Shivams334/master

Added new code"
GitHub,"Merge pull request #59 from alvin562/master

updated version"
GitHub,"Deleting duplicate BFS and DFS files. (#164)

* Deleting duplicate file BFS.

* deleting duplicate file DFS.

* Rename P01_BreadthFirstSearch.py to BreadthFirstSearch.py

* Rename P02_DepthFirstSearch.py to DepthFirstSearch.py
"
GitHub,"XOR cipher algorithm

a class with simple cipher algorithm that uses bitwise XOR"
GitHub,"Merge pull request #15 from naveenarun/patch-1

Create bogosort.py"
GitHub,"Merge pull request #60 from dhruvsaini/patch-2

Create minimum_partition.py"
GitHub,"Merge pull request #199 from honeycoder96/patch-1

Create cyclesort.py"
GitHub,"Merge pull request #243 from cclauss/patch-1

Fix unresolved name: insert_tail()"
GitHub,"Merge pull request #294 from TheAlgorithms/documented_md5_hash

Documented md5 hash"
GitHub,"Merge pull request #23 from yyeltsyn/patch-2

Update quick_sort.py"
GitHub,"Merge pull request #251 from ltdouthit/Maths/Numerical_Intergration

Maths/numerical intergration"
GitHub,"Merge pull request #189 from TheAlgorithms/sachinarora707-patch-1

deleted A*.py"
GitHub,"Merge pull request #298 from yesIamHasi/patch-5

Create Fischer-Yates_Shuffle.py"
GitHub,"Correction: File solv01.py

I have remove some semicolons."
GitHub,"Added Multi Heuristic Astar

Implemented the paper www.cs.cmu.edu/~venkatrn/papers/ijrr16.pdf"
GitHub,"Merge pull request #193 from erdenezul/coin_change_problem

add coin change problem"
GitHub,"Merge pull request #316 from AnshulMalik/segment-tree-refactor

refactor-segment-tree"
GitHub,"Merge pull request #177 from SaBuZa/Segment-Tree

Add Segment tree"
GitHub,"Merge pull request #183 from tonydelanuez/patch-2

Two-sum, common interview problem."
GitHub,"Merge pull request #29 from naveenarun/master

add hashes directory with md5 implementation (resubmit)"
GitHub,"Update Breadth_First_Search.py

Fixed the fact that all nodes except source are marked as visited twice"
GitHub,"Merge pull request #234 from ashu01/develope-1

Refactor"
GitHub,Create normaldistribution_quicksort_README.md
GitHub,"Merge pull request #241 from cclauss/patch-1

noqa to silence flake8 on Python 3 only syntax "
GitHub,"Add Fenwick Tree

Add Fenwick Tree (Binary Index Tree)"
GitHub,"Merge pull request #136 from JuantAldea/euclidean_gcd

Adding Euclidean GCD algorithm"
GitHub,"Merge pull request #104 from sthkindacrazy/master

scoring functions added"
GitHub,"Merge pull request #1 from MindTraper/MindTraper-patch-1

Bisection,Newton,Intersection"
GitHub,"Merge pull request #190 from jyotsana19/master

Added Dequeue in Python"
GitHub,"Merge pull request #283 from clobob/master

fix type error (except an int) in jumpmp_search line 7."
GitHub,"Merge pull request #99 from mandy8055/master

Added one of the most important machine learning algorithm"
GitHub,"Merge pull request #8 from SergeyTsaplin/full-refactoring

Sortings and searching algorithms refactoring"
GitHub,"Uses 'with' instead of manually closing files

Uses 'with' statement when opening files to guarantee files are closed even when the process is interrupted."
GitHub,"Merge pull request #209 from DeepakNautiyal987/master

File Transfer Protocols"
GitHub,"Merge pull request #275 from girijamanojkumarreddy/master

Added Solution to Problem 2 in a simple approach"
GitHub,"Merge pull request #6 from SergeyTsaplin/bin-search-pythonic

Bin search refactored pythonic way"
GitHub,"Fixed error in binary_search_by_recursion

In binary_search_by_recursion, if you search array for a value that does not exist, you will get this error:
RecursionError: maximum recursion depth exceeded in comparison

To fix this, first check to make sure that the value is between left and right points like this:
    if (right < left):
        return None

A similar construct has already been applied to binary_search, but did not exist in the recursive alternative."
GitHub,"updated testcase

Changed name to __name__. Sorry for the typo!"
GitHub,"Merge pull request #278 from daniel-s-ingram/master

Solution to Problem 21"
GitHub,Delete P02_DepthFirstSearch.py
GitHub,Added counting sort in python
GitHub,"Merge pull request #215 from erdenezul/dp_abbreviation

add abbrevation solution to dp"
GitHub,"Merge pull request #204 from erdenezul/even_tree_problem

add even tree problem"
GitHub,"Merge pull request #175 from SaBuZa/Fenwick-Tree

Add Fenwick Tree"
GitHub,Update bubble_sort.py
GitHub,"Update insertion_sort.py

Cleaner solution: shorter, less variables, straightforward logic."
GitHub,"Merge pull request #146 from chrismclennon/stack

Refactor data_structures.Stacks"
GitHub,"Merge pull request #38 from turfaa/dp-edit_distance

Add Edit Distance DP Algorithm"
Rafael,"fix some style errors
"
Rafael,"more rotations
"
Rafael,"fix error in preshow
"
Rafael,"rotate left almost working
"
Rafael,"fix indent error
"
Rafael,"node now eses pythonproperties
"
Rafael,"finish AVL
"
Rafael,"using python properties
"
Rafael,"Rotate left and right done
"
Rafael,"Done Node and Insert method
"
Yvonne,"add sum of the longest sub array
"
ashu01,"1. Removed ;
"
ashu01,"1. typo fix {Arrays|
"
ashu01,"typo fix
"
ashu01,"1. typo fix {playfair_cipher.py, AVL.py}
2. Corrected Logic {AVL.py, 104-107}
3. Removed unnecessary semicolons {BellmanFord.py, Dijkstra.py}
"
miczal,"[Quicksort]Added shuffling of input
"
Harshil,"Merge branch 'master' of https://github.com/MindTraper/Python into MindTraper-master
"
Harshil,"Merge branch 'MindTraper-master'
"
Harshil,"basic client-server implementation
"
Hyuntae,"quicksort_3_partition
"
Sylvain,"Add most recent Python versions in Travis CI

Add more recent Python versions including
development branches and nightly build.
"
cclauss,"Modernize Python 2 code to get ready for Python 3 AGAIN
"
damelLP,"Added Tarjan's algorithm for finding strongly connected components
"
damelLP,"fixed failure function and cleaned up code in kmp + added rabin-karp
"
gabriel,"hash functions added
"
yeggasd,"Updated README.md

Added Vigenere Cipher description
"
Anshuman,"Corrected Markdown
"
Corey Hu,"Recursive solution to insert_tail in singly_LinkedList
"
Daniel K,"Merged Graphs
"
Mavroudo,"Setting the files in the same folder
"
Mavroudo,"LU decomposition
"
alvin562,"added nested brackets problem
"
alvin562,"updated version
"
alvin562,"made it compatible with python 3.x
"
Deepak345,"implemented jump search
"
Erdenezul,"add coin change problem
"
Erdenezul,"refactor longest common subsequence problem
"
Erdenezul,"add abbrevation solution to dp
"
Erdenezul,"add even tree problem
"
Erdenezul,"fix typo
"
JakeBonek,"Fixed spacing
"
JakeBonek,"Fixed spacing
"
JakeBonek,"Fixed typos
"
JakeBonek,"Fixed typos and added the shell sort algorithm
"
RiptideBo,"add a framework of bp neural network and delete the old one
"
TaylorL19,"Fixed binary search to correctly recurse to left half and right half
"
Zach Wild,"Add topological_sort.py
"
agdenadel,"Fix typo in traversals
"
shivg7706,"QuineMcCluskey
"
shivg7706,"adding 22 and 24
"
shivg7706,"another sol for problem_20
"
shivg7706,"changes
"
shivg7706,"Adding Problem_08
"
shivg7706,"another sol for 11
"
shivg7706,"MatrixChainOrder
"
yashLadha,"Added Linear regression
"
Sichen Liu,"networking_flow
"
Sichen Liu,
Sichen Liu,
Sichen Liu,"Add sorts for python3
"
Tony Sappe,"Improved MergeSort.py

* Added Python3 support
"
Tony Sappe,"Changed BubbleSort.py and InsertionSort.py to allow x number of inputs. Also worked on LinearSearch.py
"
Tony Sappe,"Changed QuickSort.py

Converted all indentations to spaces (different files had spaces or tabs)
"
Tony Sappe,"Typos in README.md
"
Tony Sappe,"Made improvements to Bubble and Insertion algorithms

* Placed the algorithms within their own functions separate from the input and output code
* Updated README
"
Uday Patel,"Added Ternary Search Algorithm
"
naveenarun,"add hashes directory
"
naveenarun,"fix python3 print statement
"
rudrasohan,"Added A* Algorithm
"
rudrasohan,"Changed Filename from A*.py to a_star.py
"
Stephen Lee,"improve
"
Stephen Lee,"commit convolution_neural_network.py
"
Stephen Lee,"Merge remote-tracking branch 'upstream/master'
"
Stephen Lee,"Merge remote-tracking branch 'upstream/master'
"
Stephen Lee,"add bp neural network with 3 layers
"
Stephen Lee,"commit convolution_neural_network.py
"
Stephen Lee,"improve
"
Thejus-Paul,"Added Solution

 Added Solution for Problem 20
"
Thejus-Paul,"Problem 16 Added

Solution to the Problem 16  has been added.
"
Thejus-Paul,"Project Euler Solution Added
"
Thejus-Paul,"Added Question 9
"
arpanjain97,"Add Floyd-Warshall Algorithm
"
arpanjain97,"Add Bellman-Ford Algorithm
"
arpanjain97,"Add Dijkstra's Algorithm
"
vincenzobaz,"add quicksort
"
Alvin Nguyen,"changed rigt->right, a typo fix.
"
Alvin Nguyen,"Fixed compilation errors, fixes for readability/convention, changed double equals to boolean equality operator 'is'
"
Amir Naghibi,"fixed spelling error
"
Anshul Malik,"refactor-segment-tree
"
Anurag Kumar,"added k means clustering algorithm, usage doc inside.
"
Anurag Kumar,"[other] Added Conway's Game of Life Experiment.
"
Anurag Kumar,"added Sierpinski Triangle generation module(fractal structures).
"
Juan Antonio,"Adding Euclidean GCD algorithm
"
Kilian Rueß,"Added fastfibonacci.py
"
Mehdi ALAOUI,"Added some other spaces
"
Mehdi ALAOUI,"Code optimized and complexity decreased
"
Mehdi ALAOUI,"Comments reviewed
"
Mehdi ALAOUI,"The program returns now the longest increasing subsequence instead of returning only the length. Code optimized and well commented
"
Mehdi ALAOUI,"Added some space before and after operators
"
Mehdi ALAOUI,"Adding spaces between operators
"
Mehdi ALAOUI,"Fixing some terms number issue, and improving result for first terms (0 and 1)
"
Mehdi ALAOUI,"Code more concise and more readable
"
Omkar Pathak,"Added Bucket Sort implementation
"
Omkar Pathak,"Python Graph implementation
"
Omkar Pathak,"Infix to Postfix conversion using Stack
"
Omkar Pathak,"Added Bucket Sort implementation
"
Omkar Pathak,"Checking balanced parantheses using Stack
"
Omkar Pathak,"Python implementation of Stack
"
Sachin Arora,"Changed the typographical error (#132)

Changed the typo in line 113 and 115 regarding recursive binary search algorithm, found by a user who commented in comments."
Sachin Arora,"Create singly_LinkedList.py (#110)

* Create singly_LinkedList.py

* Update singly_LinkedList.py

* Update singly_LinkedList.py

* Update singly_LinkedList.py

* Update singly_LinkedList.py

* Update singly_LinkedList.py
"
Sachin Arora,"Project Euler Problems Added.
"
Sachin Arora,"Project Euler Solutions Added.
"
Sachin Arora,"Trie implementation (#111)

* Started Trie implementation.

* Basic definition of Trie in comments at the top of the file
* Defined Trie class and method signatures.

* * Renamed method signatures to match formal definitions

* Finished Simple Trie implementation and added test functions
* Finished function to insert a word into Trie
* Finished function to find a word in the Trie
* Added Test functions with Assertions

* Updated test function to read from the Dictionary.txt file in repository

* * No longer using $ to mark end of word
* No longer reading from file but instead provided simple sample input for easier testing

* Deleting empty __init__.py file
"
aravindiiitb,"Added Code in Dynamic Programming section for Longest Strictly Increasing Subsequence in O(nlogn) time
"
arijit pande,"added implementation for heap sort algorithm
"
arijit pande,"added __future__ module
"
irokafetzaki,"Tabu Search
"
Akshay Sharma,"dp intro ro fr fibonacci.py
"
Akshay Sharma,"pep style and fixed exception on input other and integer type
"
Akshay Sharma,"PEP style
"
Akshay Sharma,"edge test cases fixed
"
Akshay Sharma,"dynamic_programming, fibonacci sequence.
"
Akshay Sharma,"changed named to binary tree traversals
"
Akshay Sharma,"added isinstance check
"
Akshay Sharma,"travis cli build fail
"
Akshay Sharma,"PEP style and tree traversals
"
Ankit Agarwal,"Contributing code for Heap data structure, and
all basic operations associated with it.
"
Ankit Agarwal,"Fixing print statement
"
Daniel Ingram,"Solution to Problem 53
"
Daniel Ingram,"Solution to Problem 36
"
Daniel Ingram,"Solution to Problem 40
"
Daniel Ingram,"Merge branch 'master' of https://github.com/daniel-s-ingram/PythonAlgorithms
"
Daniel Ingram,"Solution to Problem 17
"
Daniel Ingram,"Solution to Problem 11
"
Daniel Ingram,"Solution to Problem 48
"
Daniel Ingram,"Solution to Problem 22
"
Daniel Ingram,"Solution to Problem 17
"
Daniel Ingram,"Brute force solution to Problem 10
"
Daniel Ingram,"Solution to Problem 28
"
Daniel Ingram,"Solution to Problem 28
"
Daniel Ingram,"Fixed xrange compatibility for Python 3
"
Daniel Ingram,"Solution to Problem 21
"
Daniel Ingram,"Added xrange compatibility for Python 3
"
Daniel Ingram,"Computes minimum cost for converting one string into another
"
Daniel Ingram,"Minimum cost for transformation from one string to another using basic operations
"
Daniel Ingram,"Solution to Problem 19
"
Daniel Ingram,"Merge branch 'master' of https://github.com/daniel-s-ingram/PythonAlgorithms
"
Daniel Ingram,"Combinatoric solution using Pascal's Triangle to Problem 15
"
Daniel Ingram,"Solution to Problem 52
"
Daniel Ingram,"Dynamic programming solution to Problem 25
"
Daniel Ingram,"Counting integer partitions
"
Daniel Ingram,"Solution to Problem 76
"
Daniel Ingram,"Solution to Problem 12
"
Harshil Darji,"Merge branch 'master' of https://github.com/TheAlgorithms/Python
"
Harshil Darji,"Change .travis.yml
"
Harshil Darji,"improvement
"
Harshil Darji,"Merge branch 'master' of https://github.com/TheAlgorithms/Python

Merge to update my local repo.
"
Harshil Darji,"fixed heap_sort
"
Harshil Darji,"Merge branch 'master' of https://github.com/TheAlgorithms/Python
local merge
"
Harshil Darji,"User input
"
Harshil Darji,"Merge branch 'master' of https://github.com/TheAlgorithms/Python
"
Harshil Darji,"Minor improvement
"
Harshil Darji,"File rename
"
Harshil Darji,"Added test cases
"
Harshil Darji,"File rename
"
Harshil Darji,"fixed shell_sort
"
Nathan Berger,"Implementation of a regression tree in python

I've implemented a basic decision tree in python as an example of how they work. Although the class I've created only works on one dimensional data sets, the reader should be able to generalize it to higher dimensions should they need to."
Nathan Berger,"Fixed case where function didn't return where it should

I added these return statements so that invalid inputs or valid end cases would no longer continue running through the rest of the function."
Pedro Tôrres,"ROT13
"
PiyushPawar17,"Added Modular Exponential
"
Sarbajit Saha,"fixed spelling of coma to comma
"
Sarbajit Saha,"added interpolation search
"
sthkindacrazy,"scoring functions added
"
theycallmemac,"added timsort.py
"
97arushisharma,"Merge branch 'master' of https://github.com/jyotsana19/Python
"
97arushisharma,"Added Dequeue in Python
"
Chetan Kaushik,Initial commit
Chetan Kaushik,"Added Binary Search and Modified Linear Search
"
Chetan Kaushik,"Linear Search
"
Chetan Kaushik,"Added Merge Sort
"
Chetan Kaushik,"Changed extention of previous files and added Selection sort
"
Chris McLennon,"Refactor Stack
"
Rian Gallagher,"Added Sieve of Eratosthenes algorithm for finding primes
"
Rian Gallagher,"Added Doubly Linked List
"
Rian Gallagher,"Added Sieve of Eratosthenes for finding primes
"
Sergey Tsaplin,"Add bin search algorithm using stdlib
"
Sergey Tsaplin,"Sortings and searching algorithms refactoring
"
Sergey Tsaplin,"Binary Search refactoring
"
Sergey Tsaplin,"Travis integration (Add .travis.yml)
"
Sergey Tsaplin,"Move files to separate directories
"
Sergey Tsaplin,"Add coverege
"
Sergey Tsaplin,"Make selection sort pythonic way
"
Sergey Tsaplin,"Rename binary_search module pythonic way
"
Tommi Laivamaa,"Added implementations of gnome sort and cocktail shaker sort
"
amankumargupta,"Added feature for negative number input
"
amankumargupta,"Fixed infinite loop while entering, and preorder traversal.
"
himangSharatun,"add mean bias deviation in scoring functions
"
nautiyaldeepak,"ftp client server connection
"
AnupKumarPanwar,"DFS & BFS in graph
"
KyleScharnhorst,"Fix: typo in multiple files.
"
malikshubham827,"Added Dijkstra Algorithm
"
Christian Bender,"I documented the md5 hash
"
Christian Bender,"fixed the assert statments
"
Christian Bender,"fixed solution 4 of problem 1
"
Christian Bender,"I fixed the sol3.py of problem 1
"
Christian Bender,"added a docstring
"
Christian Bender,"added a option for termination the program
"
Francisco Matias,"print
"
Francisco Matias,"Perceptron - Neural Network
"
Francisco Matias,"fixed error
"
Francisco Matias,"Breadth_First_Search
"
Francisco Matias,"Perceptron - Neural Network
"
Francisco Matias,"Add Binary Search Tree in data_structures
"
Francisco Matias,"Improve
"
Francisco Matias,"--
"
Francisco Matias,"Perceptron - one neuron
"
Francisco Matias,"Graph, Deep First Search, Graph with Matrix, Graph with List
"
Anup Kumar Panwar,"Bubble Sort
"
Anup Kumar Panwar,"Tower of Hanoi
"
Anup Kumar Panwar,"insertion sort
"
DeepakNautiyal987,"Send & receive files via ftp
"
Hossam Al-Dokkani,"Break if the collection is sorted
"
Rafael Leyva Ruiz,"AVL done
"
Turfa Auliarachman,"Add Edit Distance DP Algorithm
"
Maciej A. Czyzewski,"added simple chaos machine impl. to hashes/
"
Thanapat Katapornsiri,"add minimum spanning tree kruskal
"
Thanapat Katapornsiri,"add newline at the end
"
girijamanojkumarreddy,"Added General solution for Problem 9
"
girijamanojkumarreddy,"Added a Solution using Euclidean Algo
"
Gilberto Alexandre dos Santos,"Created Union-Find algorithm
"
Harshil Darji,"Initial
"
Harshil Darji,"Initial
"
Harshil Darji,"Initial
"
Harshil Darji,"Initial
"
Harshil Darji,"Initial
"
Harshil Darji,"Initial
"
Harshil Darji,"initial
"
Harshil Darji,"initial
"
Harshil Darji,"initial
"
Harshil Darji,"Improvement
"
Harshil Darji,"Improvement
"
Harshil Darji,"Improvement
"
GitHub,Update README.md
GitHub,Update README.md
GitHub,Update README.md
GitHub,Update README.md
GitHub,Update README.md
GitHub,Update README.md
GitHub,Update .travis.yml
GitHub,Update .travis.yml
GitHub,Update .travis.yml
GitHub,Update .travis.yml
GitHub,Update .travis.yml
GitHub,Update .travis.yml
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
GitHub,Add files via upload
Harshil Darji,"Cryptography Algorithm
"
Harshil Darji,"Cryptography Algorithm
"
Harshil Darji,"Cryptography Algorithm
"
Harshil Darji,"Cryptography Algorithm
"
Harshil Darji,"Cryptography Algorithm
"
cclauss,"Modernize Python 2 code to get ready for Python 3
"
cclauss,"Modernize Python 2 code to get ready for Python 3
"
cclauss,"Modernize Python 2 code to get ready for Python 3
"
